,content,pubtime,username,numlikes,id,vote,rootcmt
4811,关键是年轻约好不生老了出轨找年轻女孩生孩子的这批[热词系列_呵呵],1701229148,题外话,0,196397602384,-999,0
4812,网上看到好多人选择丁克，最近一年身边的同学朋友都在结婚生娃，还是说我身边的样本太少了,1701229118,只為胖子來,0,196397419472,-999,0
4813,就生一个，尽自己最大的努力给他最好的,1701229043,花落-已成殇,1,196397366064,-999,0
4814,其实反思生育利弊真的是个好事，全方位的好事，一是对抗以压榨为基础撑起来的社会环境，二是给地球一点自我恢复的时间（起码对于人类来说是的）从而减少各方面的纷争，三是最重要的让自己明白自己需要的是什么。不过也要明白，我们在反思一件事的时候，不是一味去抗拒去say no，而是在绝对明白利弊收益风险的前提下才去做决定而不是看别人的结果来预设自己的人生，这样的思维迟早会害了你。,1701228907,利維亞的打桩机,1,196397101840,-999,0
4815,生不生孩子，反正以你的观点都是自私的，你们这群人总有一个很扯淡的观点，就是生孩子不图回报，怎么可能呢？自私的人不去承担责任，反而找些冠冕堂皇的理由和借口，甚至把自己站在大公无私的高地上，愚蠢又搞笑,1701228847,游戏爱好者-gong文彬,2,196396977136,1,0
4816,孩子只是个意外,1701228836,闲里偷睡,0,196397046976,-999,0
4817,[口罩][口罩],1701228751,bili_430315110,1,196396741328,2,0
4818,祝你事业有成,1701228695,打火机暗示,0,196396619024,-999,0
4819,选择要一个孩子，选择承担这份社会责任，选择将孩子培养到你所能做到的最好，强调自己的健康，强调自己的一切，那你年老的时候必然会遇到一系列的问题，因为你在年轻的时候已经把你的一切都享受了,1701228647,游戏爱好者-gong文彬,2,196396582416,1,0
4820,"我是不会轻易生的。我是女性，我清楚的知道生育对于我的身体会有多大的伤害，而这仅仅是开始。育儿成本也必将是我付出更多，这里指的是精力、时间、以及情感等除经济之外的。因为像我周围的女性也都是职场人士，赚的也并不一定比配偶少，在这种阶层里，女性生育付出的比男性多太多。我很佩服为人母的勇敢和责任心，但是我做不到。
不过换个角度想如果我是男性，我的确不会有丁克倾向，因为不说我也知道我需要付出的和社会要求我做到的，都比母亲少太多。同样努力工作，偶尔带娃，偶尔体贴，甚至浪漫一下，嘴甜一点，我就可以成为“老公标杆”。所以，生不生育，仅仅是因为我的性别[微笑]
我知道肯定会有人不赞同我，我也不需要赞同，因为这就是我内心很直白又在现实中秘而不宣的想法啊",1701228641,不与傻瓜蛋论长短,0,196396652624,2,0
4821,胡说八道，还有人奉为圭臬,1701228607,龙云卿果,1,196396471008,-999,0
4822,爱生不生，别带节奏,1701228604,情归巴乔,1,196396468944,-999,0
4823,一直觉得时间不够用，不想浪费在孩子身上！父母也都支持只要我开心就好，反正我兄长己经结婚有两个女儿了！,1701228531,金币的人类,0,196396330944,-999,0
4824,生孩伤身,1701228455,今朝酒丶,0,196396194128,2,0
4825,我从来不劝别人生孩子，但我一定会在30年后嘲笑那些没有孩子的人，生与不生是你的权利，但当你现在享受了不生孩子的轻松以后，就不要在以后有任何抱怨，因为这一切都是为你的无能找的借口，无论为谁着想，这不过是逃避责任的借口罢了,1701228411,游戏爱好者-gong文彬,0,196395999984,1,0
4826,嗯……谁也别说谁，你无法共情是你自己的观点，拿出来讨论真没啥意义，因为主流价值观是很难认同你的观点，尊重但不认同。,1701228397,种瓜得瓜种豆得豆啾咪,2,196396143392,-999,0
4827,我比较自私，结婚生孩子我是这样想的来人世间走一遭，我想体会各个角色，当儿子的角色、丈夫的角色、父亲的角色、爷爷的角色，有时候各种角色所承担的责任和收获的东西也会不一样，有些话我可以跟老婆说、可以跟孩子说，孤独是一种常态，但也可以不用一直持续孤独,1701228317,Kinglulu1990,2,196395925696,-999,0
4828,"我讲一个故事。
老太21年10月底摔倒走不了路了，没法照顾瘫痪的老头。一个月后，两个儿子将二老送到了养老院。一周后，老头深夜病逝。老太在孙女的坚持下，被接回家。在养老院的一周，老太肛门被尿液淹出粉色的肉，在保姆的护理下，很久才愈合。22年7月突发昏迷一周出ICU，从此再也没有离开尿管。同年12月底老太高烧20天吃药输液无效，戴着孙女前一天买的呼吸机，病逝，最后变凉的是孙女护着的胸口。咽气前，二儿子远远站着，看着；大儿子前晚守夜回家补觉不在。二老有文化有房有存款退休工资加起来一万，每个月给两个儿子补贴家用。
就讲这些吧，故事讲的粗，讲的简陋。
千千万万个家庭，可有千千万万个故事。",1701228276,Scarlett2020,0,196395813552,2,0
4829,求求大数据推给我爸吧,1701228189,檀图图不姓胡,0,196395738160,2,0
4830,说句实在话，无论你为哪方考虑，这不过都是借口,1701228057,游戏爱好者-gong文彬,0,196395475840,-999,0
4831,我有一个孩子，生孩子也逃不过王境泽定律。至于不生嘛，尊重祝福。老天给你的窗口期不太多，自己选好就行。生孩子为了什么？人生如戏，我只想完成这个游戏所有支线任务。有一个和自己小时候长的一模一样的小孩子在身边是真的有意思。恍惚间我又见证了自己的童年。也许以前我就是这么长大的吧。,1701228019,盖饭加个蛋,1,196395379840,-999,0
4832,生不生都没问题，有问题的是指责持另一种观点的人[微笑],1701227842,KaitoNiuniu,0,196395147248,-999,0
4833,生孩子的人就特别喜欢把自己的自私包装成无私，有没有可能，不生孩子的人克服了动物本能的繁殖欲和未来养老的稳定不把孩子带到这个不美好的世界才是无私呢[doge],1701227790,lIlIlIIIIlIlIl,2,196394946128,-999,0
4834,对对对，搞得我现在一去商店就往玩具那边跑，看还有哪个玩具我崽崽还没有。,1701227719,谭某人与赌毒誓不两立,1,196394889472,1,0
4835,其实要不要孩子都不是什么大事。只不过你身上这条基因是从水下第一个生命开始，苦苦挣扎了几亿年延续到今天的，期间它经历的天灾人祸估计你都想想不出来，包括它还是猴子的时候，被一群明显不在一个级别的史前巨兽追逐的样子。然后到你这一代，你说我只想过好这一生，于是，它噶了。当然你可以说你还有兄弟姐妹，甚至七大姑八大姨帮这条基因传递下去，问题是你这条历经几亿年的基因故事就因为你嘴里的所谓问题没了，它的祖先经历了什么变态出这么个片段。,1701227716,海上孤光,0,196394614608,1,0
4836,"互相尊重就好了 没必要拿特殊的例子来说事
生了孩子幸福的一大把，没生孩子不幸福的也一大把
视频中特殊的例子并不能说明一切",1701227681,哦哦大魔王,1,196394803680,1,0
4837,我尊重你不结婚的选择，但是以后的后果也要自己承担，日本韩国就是我们的以后，少子化是很严重的社会问题，你之所以过得好，不是你自己的功劳，是其他家庭的孩子在支撑着这个社会，日本老人2000万存款连肉都不敢吃你信吗？60几岁的老人还在打工知道么？你父母一辈的百万富翁到如今连个厕所都买不起，没有年轻人的创造，你手里那几个子儿能撑几年？你以为你能躺平？你以为你不会变老，生活会一成不变？你指望你50多岁靠别人家孩子给你服务，做梦吧。,1701227552,神幂小狐狸,0,196394516976,-999,0
4838,如果我以后真的结婚的话会要孩子，因为我喜欢小孩子，但是前提是我得有女朋友[笑哭],1701227402,阿哒嘞,0,196394273984,1,0
4839,没资格选因为我单身[doge],1701227322,逆流_而上,0,196394050304,-999,0
4840,不生，我自己有一定的精神问题，并不想遗传给下一代，我也不觉得自己能够负起照顾一个弱小生命的责任，养猫对我来说已经很难了，我照顾不了婴儿,1701227053,宅一zayi,1,196393613856,2,0
4841,条件允许的话或许会生bb，比如有钱，足够成熟去教育小朋友，老公也比较靠谱，孩子可以在爱的环境下生长等等,1701227006,菜菜子酱不菜,2,196393480144,-999,0
4842,老人拿菜刀抵在脖子上逼我和我老公答应一年内要娃的经历 我估计网上不太多吧[翻白眼][翻白眼][翻白眼],1701226841,橘子橘子-橘子橘子,0,196393253072,2,0
4843,谁爱生就生呗，谁也别管谁,1701226836,兔崽牛奶,1,196393111728,-999,0
4844,没有这么强的责任心，只想照顾好生我的人就足够了,1701226748,岭云万顷,2,196393043728,2,0
4845,我從小就厭惡孩子(包括幼年期的我自己)，我爸媽是很好的家長，但我不可能成為一個好家長，所以彼此放過吧,1701226734,东方墨华,0,196392953904,2,0
4846,我是觉得，如果觉得生育是苦难，就不要生了，我就是喜欢孩子，我愿意付出我的一部分我拥有的东西，去换取一个孩子，我更喜欢女孩子，但是抽盲盒让我得到了一个男孩子，我以同样的爱去爱他，尊重他的爱好，培养他，我也不觉得有人不喜欢孩子是错的，但是我反对宣扬生孩子的苦难，我觉得这只是我要得到一样东西的付出而已，一个人的恐惧不算什么，但是让很多人在一个本来不恐惧的人面前不停的说他的恐惧，那个人很难不恐惧，即使他们都没有经历过。,1701226663,霸小白,0,196392694496,-999,0
4847,我的天不想要孩子的这么多吗?我知道生孩子要孩子确实有很多麻烦事和让人发愁的，我自己比较懒还不怎么会沟通，甚至会害怕以后怎么应对，但感觉这也是人生的一个过程，我可能思想比较保守，父母肯定是让我要孩子的，我自己感觉如果我和我父母都去世了，那我们这个家庭就没有了，没有了延续，孩子算是我生命在这世上的延续吧[微笑],1701226506,铁人不生锈,0,196392598704,1,0
4848,蹲个福州♀️dink,1701226463,visionteng,0,196392566976,2,0
4849,想要一个孩子，但是生孩子要做试管，还有很多生育的风险，所以可能去领养一个小孩,1701226227,用诗意写满未来的家,0,196392168720,1,0
4850,我好喜欢小孩子啊，喜欢那种新生命的蓬勃，喜欢所有可爱的东西，哪怕是看别人的孩子我的心都能化了。但是我真的一点也不想要婚姻，甚至也不想谈恋爱，一想到我必须要结婚才能生孩子我就觉得无比的恐惧,1701226221,吃萝莉的小黄鸭,1,196391997552,1,0
4851,生而不养才是大罪,1701226189,去太空散步吧,0,196392059648,-999,0
4852,"我是家里的老二，姐姐已经有孩子了，看着姐姐每个月养娃的消费，以及目前社会对于孩子学业的压迫，我不希望我的孩子受苦。
有句话说：孩子是富人的刮刮乐。我觉得其实也是有一层意思在的，培养孩子不单单只是养着他，给他口饭吃就够了。他的技能，他的情商，他的一切都是需要培养的。我个人感觉我并不是一个情绪稳定的人，我很容易情绪崩溃，我很容易冲着家人大吼大叫，我很容易冲动。这一切对于孩子的教育都是负面的，我很担心孩子会和我一样，所以我不要孩子。",1701226146,瑰珀莱茵,3,196391945776,2,0
